row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
1858,YFS,176,task2-NR-2.0,resultsYFS_NR.mat,She died in Lisbon in 1705.,3
1859,YFS,177,task2-NR-2.0,resultsYFS_NR.mat,Laurance married Mary French in 1934.,4
1860,YFS,179,task2-NR-2.0,resultsYFS_NR.mat,"Catherine introduced, and made fashionable, the custom of drinking tea in England.",7
1861,YFS,180,task2-NR-2.0,resultsYFS_NR.mat,"She was very popular and loved by the people, and the Queens borough of New York City was named after her.",10
1862,YFS,181,task2-NR-2.0,resultsYFS_NR.mat,"They had four children: Frederick Dent Grant, Ulysses S. (Buck) Grant, Jr., Ellen (Nellie) Grant, and Jesse Root Grant.",14
1863,YFS,182,task2-NR-2.0,resultsYFS_NR.mat,"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",18
1864,YFS,183,task2-NR-2.0,resultsYFS_NR.mat,"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",11
1865,YFS,184,task2-NR-2.0,resultsYFS_NR.mat,"He graduated from West Point in 1843, ranking 21st in a class of 39.",7
1866,YFS,185,task2-NR-2.0,resultsYFS_NR.mat,"At the academy, he established a reputation as a fearless and expert horseman.",7
1867,YFS,186,task2-NR-2.0,resultsYFS_NR.mat,"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",21
1868,YFS,187,task2-NR-2.0,resultsYFS_NR.mat,"His father, a tanner, and his mother were born in Pennsylvania.",6
1869,YFS,188,task2-NR-2.0,resultsYFS_NR.mat,Kennedy was a member of the prominent Kennedy political family.,5
1870,YFS,189,task2-NR-2.0,resultsYFS_NR.mat,"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",12
1871,YFS,190,task2-NR-2.0,resultsYFS_NR.mat,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",12
1872,YFS,191,task2-NR-2.0,resultsYFS_NR.mat,"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",9
1873,YFS,192,task2-NR-2.0,resultsYFS_NR.mat,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",12
1874,YFS,193,task2-NR-2.0,resultsYFS_NR.mat,"However, the U.S. Navy accepted him in September of that year.",6
1875,YFS,194,task2-NR-2.0,resultsYFS_NR.mat,"By the 1964 election, Reagan was an outspoken supporter of conservative Republican Barry Goldwater.",8
1876,YFS,195,task2-NR-2.0,resultsYFS_NR.mat,"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",9
1877,YFS,196,task2-NR-2.0,resultsYFS_NR.mat,"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",10
1878,YFS,197,task2-NR-2.0,resultsYFS_NR.mat,"Prior to his immigration, the family name was spelled Regan.",6
1879,YFS,198,task2-NR-2.0,resultsYFS_NR.mat,"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",10
1880,YFS,199,task2-NR-2.0,resultsYFS_NR.mat,"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",14
1881,YFS,200,task2-NR-2.0,resultsYFS_NR.mat,"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",9
1882,YFS,201,task2-NR-2.0,resultsYFS_NR.mat,"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.",20
1883,YFS,202,task2-NR-2.0,resultsYFS_NR.mat,Reagan developed an early gift for storytelling and acting.,5
1884,YFS,203,task2-NR-2.0,resultsYFS_NR.mat,"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.",17
1885,YFS,204,task2-NR-2.0,resultsYFS_NR.mat,"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.",12
1886,YFS,205,task2-NR-2.0,resultsYFS_NR.mat,Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.,13
1887,YFS,206,task2-NR-2.0,resultsYFS_NR.mat,"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.",28
1888,YFS,207,task2-NR-2.0,resultsYFS_NR.mat,"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",14
1889,YFS,208,task2-NR-2.0,resultsYFS_NR.mat,"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.",8
1890,YFS,209,task2-NR-2.0,resultsYFS_NR.mat,He was named a first team All-American in his junior and senior seasons.,5
1891,YFS,210,task2-NR-2.0,resultsYFS_NR.mat,"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",8
1892,YFS,211,task2-NR-2.0,resultsYFS_NR.mat,"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.",10
1893,YFS,212,task2-NR-2.0,resultsYFS_NR.mat,"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.",10
1894,YFS,213,task2-NR-2.0,resultsYFS_NR.mat,"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.",13
1895,YFS,214,task2-NR-2.0,resultsYFS_NR.mat,"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.",15
1896,YFS,215,task2-NR-2.0,resultsYFS_NR.mat,"He started writing his first novel, called The Town and the City.",6
1897,YFS,216,task2-NR-2.0,resultsYFS_NR.mat,It was published in 1950 and earned him some respect as a writer.,6
1898,YFS,217,task2-NR-2.0,resultsYFS_NR.mat,"His parents, Leo-Alcide Kerouac and Gabrielle-Ange Lévesque, were natives of the province of Quebec in Canada.",10
1899,YFS,218,task2-NR-2.0,resultsYFS_NR.mat,"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.",11
1900,YFS,219,task2-NR-2.0,resultsYFS_NR.mat,Jack didn't start to learn English until the age of six.,7
1901,YFS,220,task2-NR-2.0,resultsYFS_NR.mat,"At home, he and his family spoke Quebec French.",6
1902,YFS,221,task2-NR-2.0,resultsYFS_NR.mat,"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",19
1903,YFS,222,task2-NR-2.0,resultsYFS_NR.mat,"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.",12
1904,YFS,223,task2-NR-2.0,resultsYFS_NR.mat,He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.,10
1905,YFS,224,task2-NR-2.0,resultsYFS_NR.mat,"Besides his film roles, he appeared on the television screen often later is his career.",8
1906,YFS,225,task2-NR-2.0,resultsYFS_NR.mat,"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.",12
1907,YFS,226,task2-NR-2.0,resultsYFS_NR.mat,"While Franklin was finding himself in London, Deborah married a man named John Rodgers.",11
1908,YFS,227,task2-NR-2.0,resultsYFS_NR.mat,This proved to be an regrettable decision.,4
1909,YFS,228,task2-NR-2.0,resultsYFS_NR.mat,"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.",14
1910,YFS,229,task2-NR-2.0,resultsYFS_NR.mat,When he first arrived he worked in several printer shops around town.,6
1911,YFS,230,task2-NR-2.0,resultsYFS_NR.mat,"However, he was not satisfied by the immediate prospects.",4
1912,YFS,231,task2-NR-2.0,resultsYFS_NR.mat,His wife is Barbara Bush.,3
1913,YFS,232,task2-NR-2.0,resultsYFS_NR.mat,"Two weeks later she married Michael Jackson on May 18, 1994.",9
1914,YFS,233,task2-NR-2.0,resultsYFS_NR.mat,"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.",9
1915,YFS,234,task2-NR-2.0,resultsYFS_NR.mat,"Following this he returned to Philadelphia in 1726 with the help of a merchant named Thomas Denham, who gave Franklin a position as clerk, shopkeeper and bookkeeper in Denham's merchant business.",14
1916,YFS,235,task2-NR-2.0,resultsYFS_NR.mat,The cgs unit of electric charge has been named after him: one franklin (Fr) is equal to one statcoulomb.,12
1917,YFS,236,task2-NR-2.0,resultsYFS_NR.mat,"His mother, Abiah Folger, was born in Nantucket, Massachusetts on August 15, 1667, to Peter Folger, a miller and schoolteacher, and his wife Mary Morrill a former indentured servant.",19
1918,YFS,237,task2-NR-2.0,resultsYFS_NR.mat,"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).",24
1919,YFS,238,task2-NR-2.0,resultsYFS_NR.mat,"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.",12
1920,YFS,239,task2-NR-2.0,resultsYFS_NR.mat,"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.",9
1921,YFS,240,task2-NR-2.0,resultsYFS_NR.mat,"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.",11
1922,YFS,241,task2-NR-2.0,resultsYFS_NR.mat,While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.,12
1923,YFS,242,task2-NR-2.0,resultsYFS_NR.mat,His brother and the Courant's readers did not initially know the real author.,7
1924,YFS,243,task2-NR-2.0,resultsYFS_NR.mat,His brother was not impressed when he discovered his popular correspondent was his younger brother.,7
1925,YFS,244,task2-NR-2.0,resultsYFS_NR.mat,He left his apprenticeship without permission and in so doing became a fugitive.,7
1926,YFS,245,task2-NR-2.0,resultsYFS_NR.mat,"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",9
1927,YFS,246,task2-NR-2.0,resultsYFS_NR.mat,At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,7
1928,YFS,247,task2-NR-2.0,resultsYFS_NR.mat,"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",17
1929,YFS,248,task2-NR-2.0,resultsYFS_NR.mat,"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",10
1930,YFS,249,task2-NR-2.0,resultsYFS_NR.mat,"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",15
1931,YFS,250,task2-NR-2.0,resultsYFS_NR.mat,"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",10
1932,YFS,251,task2-NR-2.0,resultsYFS_NR.mat,"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",9
1933,YFS,252,task2-NR-2.0,resultsYFS_NR.mat,"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",8
1934,YFS,253,task2-NR-2.0,resultsYFS_NR.mat,"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",10
1935,YFS,254,task2-NR-2.0,resultsYFS_NR.mat,"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",19
1936,YFS,255,task2-NR-2.0,resultsYFS_NR.mat,"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",8
1937,YFS,256,task2-NR-2.0,resultsYFS_NR.mat,"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",9
1938,YFS,257,task2-NR-2.0,resultsYFS_NR.mat,"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",6
1939,YFS,258,task2-NR-2.0,resultsYFS_NR.mat,He is currently the 46th Vice President of the United States under President George W. Bush.,6
1940,YFS,259,task2-NR-2.0,resultsYFS_NR.mat,"Under President Gerald Ford, Cheney became Assistant to the President and the youngest White House Chief of Staff in history.",12
1941,YFS,260,task2-NR-2.0,resultsYFS_NR.mat,"He was campaign manager for Ford's 1976 presidential campaign, while James Baker served as campaign chairman.",9
1942,YFS,261,task2-NR-2.0,resultsYFS_NR.mat,"However, a police arrest card similar to the one that haunted President George W. Bush and maintained by the Rock Springs Police Department shows that Cheney was fined $100 for his second DWI conviction.",16
1943,YFS,262,task2-NR-2.0,resultsYFS_NR.mat,"At the time, it was not possible for the authorities in each area to link the two convictions which would have resulted in the second offence being viewed much more seriously.",15
1944,YFS,263,task2-NR-2.0,resultsYFS_NR.mat,"Since his second Wyoming arrest, Cheney has had no further convictions.",8
1945,YFS,265,task2-NR-2.0,resultsYFS_NR.mat,"Cheney was elected to represent Wyoming in the U.S. House of Representatives to replace Teno Roncalio, who had resigned from Congress.",11
1946,YFS,266,task2-NR-2.0,resultsYFS_NR.mat,"George W. Bush in March or April, 2005, to be General Counsel of the Department of Homeland Security.",11
1947,YFS,267,task2-NR-2.0,resultsYFS_NR.mat,The Perrys have four children.,3
1948,YFS,268,task2-NR-2.0,resultsYFS_NR.mat,"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.",9
