row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
1100,ZGW,31,task1-SR,resultsZGW_SR.mat,"Featuring a dangerously seductive performance from the great Daniel Auteuil, ``Sade'' covers the same period as Kaufmann's ``Quills'' with more unsettlingly realistic results.",23
1101,ZGW,32,task1-SR,resultsZGW_SR.mat,"The movie is for fans who can't stop loving anime, and the fanatical excess built into it.",17
1102,ZGW,33,task1-SR,resultsZGW_SR.mat,"The Ring is worth a look, if you don't demand much more than a few cheap thrills from your Halloween entertainment.",21
1103,ZGW,34,task1-SR,resultsZGW_SR.mat,"Beautifully observed, miraculously unsentimental comedy-drama.",5
1104,ZGW,35,task1-SR,resultsZGW_SR.mat,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",26
1105,ZGW,36,task1-SR,resultsZGW_SR.mat,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",28
1106,ZGW,37,task1-SR,resultsZGW_SR.mat,Bullock's complete lack of focus and ability quickly derails the film.,11
1107,ZGW,38,task1-SR,resultsZGW_SR.mat,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",22
1108,ZGW,39,task1-SR,resultsZGW_SR.mat,Crush could be the worst film a man has made about women since Valley of the Dolls.,17
1109,ZGW,42,task1-SR,resultsZGW_SR.mat,The Movie will reach far beyond its core demographic.,9
1110,ZGW,43,task1-SR,resultsZGW_SR.mat,How did it ever get made?,6
1111,ZGW,44,task1-SR,resultsZGW_SR.mat,I like the new footage and still love the old stuff.,11
1112,ZGW,45,task1-SR,resultsZGW_SR.mat,"It briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",19
1113,ZGW,46,task1-SR,resultsZGW_SR.mat,Could The Country Bears really be as bad as its trailers?,11
1114,ZGW,47,task1-SR,resultsZGW_SR.mat,"At times, the movie looks genuinely pretty.",7
1115,ZGW,48,task1-SR,resultsZGW_SR.mat,It depends on how well flatulence gags fit into your holiday concept.,12
1116,ZGW,49,task1-SR,resultsZGW_SR.mat,"The stupidest, most insulting movie of 2002's first quarter.",9
1117,ZGW,50,task1-SR,resultsZGW_SR.mat,The film seems a dead weight.,6
1118,ZGW,51,task1-SR,resultsZGW_SR.mat,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",29
1119,ZGW,52,task1-SR,resultsZGW_SR.mat,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",23
1120,ZGW,53,task1-SR,resultsZGW_SR.mat,"A lousy movie that's not merely unwatchable, but also unlistenable.",10
1121,ZGW,54,task1-SR,resultsZGW_SR.mat,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,24
1122,ZGW,55,task1-SR,resultsZGW_SR.mat,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",31
1123,ZGW,56,task1-SR,resultsZGW_SR.mat,"But here's the real damn: It isn't funny, either.",9
1124,ZGW,57,task1-SR,resultsZGW_SR.mat,"Qutting may be a flawed film, but it is nothing if not sincere.",13
1125,ZGW,58,task1-SR,resultsZGW_SR.mat,It's a fanboy `what if?',5
1126,ZGW,59,task1-SR,resultsZGW_SR.mat,... something appears to have been lost in the translation this time.,12
1127,ZGW,60,task1-SR,resultsZGW_SR.mat,"Like a documentary version of Fight Club, shorn of social insight, intellectual pretension and cinematic interest.",16
1128,ZGW,61,task1-SR,resultsZGW_SR.mat,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",33
1129,ZGW,62,task1-SR,resultsZGW_SR.mat,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",26
1130,ZGW,63,task1-SR,resultsZGW_SR.mat,An intriguing and entertaining introduction to Johnson.,7
1131,ZGW,64,task1-SR,resultsZGW_SR.mat,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,13
1132,ZGW,65,task1-SR,resultsZGW_SR.mat,"Despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",22
1133,ZGW,66,task1-SR,resultsZGW_SR.mat,`How many more voyages can this limping but dearly-loved franchise survive?',11
1134,ZGW,67,task1-SR,resultsZGW_SR.mat,If only the story about a multi-million dollar con bothered to include the con.,14
1135,ZGW,68,task1-SR,resultsZGW_SR.mat,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",28
1136,ZGW,69,task1-SR,resultsZGW_SR.mat,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",40
1137,ZGW,70,task1-SR,resultsZGW_SR.mat,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",33
1138,ZGW,71,task1-SR,resultsZGW_SR.mat,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",29
1139,ZGW,72,task1-SR,resultsZGW_SR.mat,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",16
1140,ZGW,73,task1-SR,resultsZGW_SR.mat,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",19
1141,ZGW,74,task1-SR,resultsZGW_SR.mat,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty, no-budget approach.",24
1142,ZGW,75,task1-SR,resultsZGW_SR.mat,"Since Lee is a sentimentalist, the film is more worshipful than your random E!",14
1143,ZGW,76,task1-SR,resultsZGW_SR.mat,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",13
1144,ZGW,77,task1-SR,resultsZGW_SR.mat,"High Crimes knows the mistakes that bad movies make and is determined not to make them, and maybe that is nobility of a sort.",24
1145,ZGW,78,task1-SR,resultsZGW_SR.mat,But it's too long and too convoluted and it ends in a muddle.,13
1146,ZGW,79,task1-SR,resultsZGW_SR.mat,This thing works on no level whatsoever for me.,9
1147,ZGW,80,task1-SR,resultsZGW_SR.mat,... a bland murder-on-campus yawner.,5
1148,ZGW,82,task1-SR,resultsZGW_SR.mat,"One of the finest, most humane and important Holocaust movies ever made.",12
1149,ZGW,83,task1-SR,resultsZGW_SR.mat,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",13
1150,ZGW,84,task1-SR,resultsZGW_SR.mat,"The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",36
1151,ZGW,85,task1-SR,resultsZGW_SR.mat,"Angel presents events partly from the perspective of Aurelie and Christelle, and infuses the film with the sensibility of a particularly nightmarish fairytale.",23
1152,ZGW,87,task1-SR,resultsZGW_SR.mat,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times.,18
1153,ZGW,88,task1-SR,resultsZGW_SR.mat,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",20
1154,ZGW,89,task1-SR,resultsZGW_SR.mat,"... a solid, well-formed satire.",5
1155,ZGW,90,task1-SR,resultsZGW_SR.mat,Deserves high marks for political courage but barely gets by on its artistic merits.,14
1156,ZGW,91,task1-SR,resultsZGW_SR.mat,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,26
1157,ZGW,92,task1-SR,resultsZGW_SR.mat,"... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above... what could have been a melodramatic, Lifetime Channel-style anthology.",26
1158,ZGW,93,task1-SR,resultsZGW_SR.mat,Reeks of rot and hack work from start to finish.,10
1159,ZGW,94,task1-SR,resultsZGW_SR.mat,Just how these families interact may surprise you.,8
1160,ZGW,95,task1-SR,resultsZGW_SR.mat,"The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",21
1161,ZGW,98,task1-SR,resultsZGW_SR.mat,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,23
1162,ZGW,99,task1-SR,resultsZGW_SR.mat,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",16
1163,ZGW,100,task1-SR,resultsZGW_SR.mat,"The film is a contrivance, as artificial as the video games Japanese teens play in a nightclub sequence, but it's an enjoyable one.",23
1164,ZGW,101,task1-SR,resultsZGW_SR.mat,"At its worst the screenplay is callow, but at its best it is a young artist's thoughtful consideration of fatherhood.",20
1165,ZGW,102,task1-SR,resultsZGW_SR.mat,At 78 minutes it just zings along with vibrance and warmth.,11
1166,ZGW,103,task1-SR,resultsZGW_SR.mat,"Only an epic documentary could get it all down, and Spike Lee's Jim Brown: All American at long last gives its subject a movie worthy of his talents.",28
1167,ZGW,104,task1-SR,resultsZGW_SR.mat,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",20
1168,ZGW,105,task1-SR,resultsZGW_SR.mat,"Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.",13
1169,ZGW,106,task1-SR,resultsZGW_SR.mat,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,27
1170,ZGW,107,task1-SR,resultsZGW_SR.mat,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,15
1171,ZGW,108,task1-SR,resultsZGW_SR.mat,"Just about the best straight-up, old-school horror film of the last 15 years.",13
1172,ZGW,109,task1-SR,resultsZGW_SR.mat,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",23
1173,ZGW,110,task1-SR,resultsZGW_SR.mat,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",14
1174,ZGW,111,task1-SR,resultsZGW_SR.mat,Better at putting you to sleep than a sound machine.,10
1175,ZGW,112,task1-SR,resultsZGW_SR.mat,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.,20
1176,ZGW,113,task1-SR,resultsZGW_SR.mat,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",20
1177,ZGW,114,task1-SR,resultsZGW_SR.mat,"Ultimate X is a ride, basically the kind of greatest-hits reel that might come with a subscription to ESPN the Magazine.",21
1178,ZGW,115,task1-SR,resultsZGW_SR.mat,"Celebrated at Sundance, this slight comedy of manners has winning performances and a glossy, glib charm that's hard to beat.",20
1179,ZGW,116,task1-SR,resultsZGW_SR.mat,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",17
1180,ZGW,117,task1-SR,resultsZGW_SR.mat,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,25
1181,ZGW,119,task1-SR,resultsZGW_SR.mat,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",28
1182,ZGW,120,task1-SR,resultsZGW_SR.mat,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",29
1183,ZGW,121,task1-SR,resultsZGW_SR.mat,The simplicity of The Way Home has few equals this side of Aesop.,13
1184,ZGW,122,task1-SR,resultsZGW_SR.mat,Exceptionally well acted by Diane Lane and Richard Gere.,9
1185,ZGW,123,task1-SR,resultsZGW_SR.mat,"Dong shows how intolerance has the power to deform families, then tear them apart.",14
1186,ZGW,124,task1-SR,resultsZGW_SR.mat,"A stupid, derivative horror film that substitutes extreme gore for suspense.",11
1187,ZGW,125,task1-SR,resultsZGW_SR.mat,It's a great American adventure and a wonderful film to bring to IMAX.,13
1188,ZGW,126,task1-SR,resultsZGW_SR.mat,It's 51 times better than this.,6
1189,ZGW,127,task1-SR,resultsZGW_SR.mat,"It's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make, though Bette Davis, cast as Joan, would have killed him.",32
1190,ZGW,128,task1-SR,resultsZGW_SR.mat,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",15
1191,ZGW,129,task1-SR,resultsZGW_SR.mat,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",26
1192,ZGW,130,task1-SR,resultsZGW_SR.mat,"It's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.",35
