row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
1051,YDR,"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).",TSR,1,test,5,YDR,1,1,TSR,TSR,0.12305752,0.87694246,-15.037201,8.596921
1052,YDR,"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.12123179,0.8787682,-14.516069,5.7145476
1053,YDR,"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.13067217,0.8693278,-13.180808,11.7787485
1054,YDR,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.21978173,0.78021824,-13.882784,6.3859754
1055,YDR,"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.069580786,0.93041927,-12.963454,10.503458
1056,YDR,While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.11321089,0.8867891,-13.83604,9.839332
1057,YDR,His brother and the Courant's readers did not initially know the real author.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.09409379,0.9059062,-16.922009,3.8520691
1058,YDR,His brother was not impressed when he discovered his popular correspondent was his younger brother.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.11457204,0.88542795,-12.5147505,8.179077
1059,YDR,He left his apprenticeship without permission and in so doing became a fugitive.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.36437535,0.63562465,-13.398047,-2.908668
1060,YDR,"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.052882858,0.94711715,-14.071996,8.600132
1061,YDR,At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.07404076,0.9259592,-8.754772,12.941382
1062,YDR,"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.035628658,0.9643713,-12.888019,8.866497
1063,YDR,"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.16017689,0.8398231,-13.034695,8.474655
1064,YDR,"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.20096324,0.7990368,-14.071248,6.485725
1065,YDR,"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.2107699,0.78923005,-13.74299,3.5847006
1066,YDR,"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.21845694,0.7815431,-13.080199,10.948809
1067,YDR,"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.280546,0.71945405,-13.679285,9.9056225
1068,YDR,"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",TSR,1,test,5,YDR,1,1,TSR,TSR,0.16898526,0.83101475,-13.814862,11.221018
1069,YDR,"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.2571366,0.7428634,-12.975487,10.042623
1070,YDR,"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.19170478,0.8082952,-12.70855,10.60675
1071,YDR,"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.17160068,0.82839936,-12.559615,11.039764
1072,YDR,"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.18138392,0.8186161,-14.046746,10.378635
1073,YDR,He is currently the 46th Vice President of the United States under President George W. Bush.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.23275734,0.76724267,-12.6293,12.545939
1074,YDR,"Under President Gerald Ford, Cheney became Assistant to the President and the youngest White House Chief of Staff in history.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.33698797,0.663012,-15.361392,8.351455
1075,YDR,"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.3640189,0.63598114,-12.163744,2.9516487
1076,YDR,"He was campaign manager for Ford's 1976 presidential campaign, while James Baker served as campaign chairman.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.23593087,0.76406914,-14.393714,9.196793
1077,YDR,"However, a police arrest card similar to the one that haunted President George W. Bush and maintained by the Rock Springs Police Department shows that Cheney was fined $100 for his second DWI conviction.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.20197387,0.79802614,-15.189257,6.582562
1078,YDR,"At the time, it was not possible for the authorities in each area to link the two convictions which would have resulted in the second offence being viewed much more seriously.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.2669512,0.7330488,-14.056034,6.524357
1079,YDR,"Since his second Wyoming arrest, Cheney has had no further convictions.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.22184569,0.7781543,-13.122681,11.858563
1080,YDR,"One of his first known ancestors was Ralph de Chesney, Sire of Quesnay who fought on the side of William the Conqueror in the Battle of Hastings in 1066.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.32639983,0.6736002,-12.823386,10.783416
1081,YDR,"Cheney was elected to represent Wyoming in the U.S. House of Representatives to replace Teno Roncalio, who had resigned from Congress.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.33783162,0.6621684,-13.968248,10.47709
1082,YDR,"George W. Bush in March or April, 2005, to be General Counsel of the Department of Homeland Security.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.276267,0.72373295,-13.035371,11.814334
1083,YDR,The Perrys have four children.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.109824926,0.8901751,-13.464854,10.2347975
1084,YDR,"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.18002898,0.819971,-12.700008,11.461833
1085,YDR,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.27557448,0.7244255,-13.35397,6.4421673
1086,YDR,She currently works for the State Department's Near East Affairs Bureau.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.19066946,0.8093306,-11.5324745,11.415351
1087,YDR,"Mary is one of her father's top campaign aides and closest confidantes and lives in Denver, Colorado.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.19552563,0.80447435,-13.81892,7.751829
1088,YDR,"He decided after three semesters to take some time off from Yale, on account of difficulty with his studies.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.30369967,0.69630027,-13.418303,9.227073
1089,YDR,She has authored or co-authored eight books and numerous articles.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.3026201,0.6973799,-15.593568,6.880407
1090,YDR,"She served from 1986 to 1996 as Chair of the National Endowment for the Humanities, appointed by Ronald Reagan.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.22063005,0.77936995,-14.615069,10.840433
1091,YDR,She was at one time a co-host on CNN's Crossfire.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.11035528,0.88964474,-15.409148,8.618804
1092,YDR,After studying at the Louisiana State University he joined the Monroe Police Department.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.26231298,0.73768705,-12.928416,11.1428
1093,YDR,"She is now a public speaker and author, and a senior fellow at the American Enterprise Institute.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.28615928,0.7138407,-13.284048,12.190786
1094,YDR,He received his bachelor's degree in 1965 and master's degree in political science in 1966 both from the University of Wyoming.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.29690188,0.7030981,-14.768831,10.637956
1095,YDR,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",TSR,1,test,5,YDR,1,1,TSR,TSR,0.17627123,0.82372874,-12.632666,10.184415
1096,YDR,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.35575598,0.644244,-14.024163,8.655439
1097,YDR,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.19844982,0.80155015,-12.976576,6.6329093
1098,YDR,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.2668127,0.73318726,-14.599802,5.4614425
1099,YDR,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.21317212,0.78682786,-13.780758,9.137869
1100,YDR,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.29993764,0.7000624,-15.420417,2.1860857
1101,YDR,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.17688769,0.82311237,-13.111645,5.8516183
1102,YDR,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.16169478,0.83830523,-14.577984,10.377509
1103,YDR,In 1966 she went to United Artists Records.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.15562253,0.84437746,-14.381451,9.7423525
1104,YDR,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",TSR,1,test,5,YDR,1,1,TSR,TSR,0.15954691,0.84045315,-14.383384,6.791719
1105,YDR,"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.3445158,0.65548426,-14.405165,7.1201515
1106,YDR,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.33270028,0.66729975,-13.169213,6.0951486
1107,YDR,"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.14990298,0.85009706,-13.792411,9.439017
1108,YDR,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.33793557,0.66206443,-14.033432,1.6001114
1109,YDR,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.22781318,0.7721868,-15.8358135,0.51197237
1110,YDR,"He died in Springport, New York in 1815.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.17295353,0.82704645,-13.31909,9.100845
1111,YDR,"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.29585394,0.7041461,-14.823314,8.06019
1112,YDR,Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.29493624,0.70506376,-14.001066,8.572847
1113,YDR,"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.1894385,0.8105615,-14.013973,6.1688457
1114,YDR,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.30973646,0.69026357,-13.717723,0.28522792
1115,YDR,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.3980509,0.6019491,-12.883082,-1.9071585
1116,YDR,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.33030254,0.66969746,-12.903126,4.0975385
1117,YDR,"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.14365901,0.856341,-15.380389,8.276065
1118,YDR,Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.09142652,0.90857345,-14.02192,10.270939
1119,YDR,"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.10977379,0.89022624,-16.082392,9.146372
1120,YDR,He shared the honor with Tennessee Titans quarterback Steve McNair.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.11914246,0.8808575,-15.3345785,9.339836
1121,YDR,"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.12072008,0.8792799,-15.254893,9.308073
1122,YDR,"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.13120279,0.8687972,-14.922537,9.055153
1123,YDR,"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.19928217,0.80071783,-15.406639,9.091263
1124,YDR,He graduated in 1983 with a bachelor's degree in history.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.06874263,0.93125737,-14.43831,6.9590745
1125,YDR,Taylor was born with dual British and American citizenship.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.0331852,0.96681476,-16.112965,6.80076
1126,YDR,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.2851729,0.71482706,-12.783328,4.6803207
1127,YDR,"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.18453489,0.8154651,-13.995951,0.920528
1128,YDR,"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.12506147,0.87493855,-14.936321,9.617009
1129,YDR,He ultimately sank into a condition of mental stupor.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.16275385,0.8372462,-15.149871,5.700141
1130,YDR,"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.11174117,0.8882588,-14.417405,10.201754
1131,YDR,"Symptoms during this time included paranoia, self-mutilation and hallucinations.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.101211295,0.8987887,-14.9695015,8.717267
1132,YDR,"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",TSR,1,test,5,YDR,1,1,TSR,TSR,0.14449762,0.85550237,-14.690646,8.761682
1133,YDR,The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.19816054,0.8018395,-13.34262,11.133104
1134,YDR,Struensee was arrested and executed in that same year.,TSR,1,test,5,YDR,1,1,TSR,TSR,0.078784324,0.92121565,-16.715918,6.1603007
